id,title,function,category,informative_references,linked_iso_ids
DE.AE-07,Cyber threat intelligence and other contextual information are integrated into the analysis,DETECT (DE): Possible cybersecurity attacks and compromises are found and analyzed,"Adverse Event Analysis (DE.AE): Anomalies, indicators of compromise, and other potentially adverse events are analyzed to characterize the events and detect cybersecurity incidents",CCMv4.0: LOG-03 | CCMv4.0: LOG-05 | CCMv4.0: SEF-06 | CRI Profile v2.0: DE.AE-07 | CRI Profile v2.0: DE.AE-07.01 | CRI Profile v2.0: DE.AE-07.02 | CSF v1.1: DE.AE-3 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.7 | NICE Framework: DD-WRL-008 | NICE Framework: IO-WRL-001 | NICE Framework: IO-WRL-006 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-006 | OWASP Top 10 LLM Applications: LLM01-2025 | OWASP Top 10 LLM Applications: LLM03-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 6.3.1 | PCI DSS: 12.5.1 | PCI DSS: 12.3.4 | PCI DSS: 6.4.3 | SCF: THR-01 | SCF: THR-03 | SP 800-171 Rev 3: 03.11.01 | SP 800-53 Rev 5.1.1: PM-16 | SP 800-53 Rev 5.1.1: RA-03 | SP 800-53 Rev 5.1.1: RA-10 | SP 800-53 Rev 5.2.0: PM-16 | SP 800-53 Rev 5.2.0: RA-03 | SP 800-53 Rev 5.2.0: RA-10,A.5.7
DE.AE-08,Incidents are declared when adverse events meet the defined incident criteria,DETECT (DE): Possible cybersecurity attacks and compromises are found and analyzed,"Adverse Event Analysis (DE.AE): Anomalies, indicators of compromise, and other potentially adverse events are analyzed to characterize the events and detect cybersecurity incidents",CCMv4.0: LOG-03 | CCMv4.0: LOG-05 | CCMv4.0: SEF-02 | CCMv4.0: SEF-06 | CCMv4.0: SEF-07 | CRI Profile v2.0: DE.AE-08 | CRI Profile v2.0: DE.AE-08.01 | CSF v1.1: DE.AE-5 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.25 | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: IO-WRL-006 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-006 | PCI DSS: 12.10.1 | PCI DSS: 12.10.2 | PCI DSS: 12.10.4 | SCF: IRO-02 | SCF: IRO-02.4 | SP 800-171 Rev 3: 03.06.05 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-08,A.5.25;A.5.26
RS.MA-01,The incident response plan is executed in coordination with relevant third parties once an incident is declared,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Management (RS.MA): Responses to detected cybersecurity incidents are managed,CCMv4.0: BCR-07 | CCMv4.0: IVS-09 | CCMv4.0: SEF-01 | CCMv4.0: SEF-03 | CCMv4.0: SEF-07 | CIS Controls v8.0: 17.4 | CIS Controls v8.1: 17.4 | CRI Profile v2.0: RS.MA-01 | CRI Profile v2.0: RS.MA-01.01 | CSF v1.1: RS.RP-1 | CSF v1.1: RS.CO-4 | CoP: D1 | IRP: IRP-Sec-6 | IRP: IRP-Sec-6 | IRP: IRP-Sec-6 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.26 | ISO/IEC 27001:2022: Annex A Controls: 5.27 | ISO/IEC 27001:2022: Annex A Controls: 5.28 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-007 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM01-2025 | OWASP Top 10 LLM Applications: LLM02-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.10.3 | PCI DSS: 12.10.2 | PCI DSS: 12.8.2 | SCF: IRO-02 | SCF: IRO-02.5 | SCF: IRO-04 | SCF: IRO-07 | SCF: IRO-10 | SP 800-171 Rev 3: 03.06.02 | SP 800-171 Rev 3: 03.06.05 | SP 800-171 Rev 3: 03.17.03 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.1.1: IR-07 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.1.1: SR-03 | SP 800-53 Rev 5.1.1: SR-08 | SP 800-53 Rev 5.2.0: IR-06 | SP 800-53 Rev 5.2.0: IR-07 | SP 800-53 Rev 5.2.0: IR-08 | SP 800-53 Rev 5.2.0: SR-03 | SP 800-53 Rev 5.2.0: SR-08,A.5.26;A.5.27;A.5.28
RS.MA-02,Incident reports are triaged and validated,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Management (RS.MA): Responses to detected cybersecurity incidents are managed,CCMv4.0: SEF-06 | CRI Profile v2.0: RS.MA-02 | CRI Profile v2.0: RS.MA-02.01 | CSF v1.1: RS.AN-1 | CSF v1.1: RS.AN-2 | CoP: D3 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.24 | ISO/IEC 27001:2022: Annex A Controls: 5.26 | ISO/IEC 27001:2022: Annex A Controls: 5.27 | ISO/IEC 27001:2022: Annex A Controls: 5.28 | ISO/IEC 27001:2022: Annex A Controls: 6.8 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-006 | NICE Framework: IO-WRL-007 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-002 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-005 | OWASP Top 10 LLM Applications: LLM01-2025 | OWASP Top 10 LLM Applications: LLM02-2025 | PCI DSS: 10.4.1 | PCI DSS: 10.2.1 | PCI DSS: 12.10.1 | PCI DSS: 12.10.4 | SCF: IRO-02 | SCF: IRO-04 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-05 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-05 | SP 800-53 Rev 5.2.0: IR-06,A.5.24;A.5.26;A.5.27;A.5.28;A.6.8
RS.MA-03,Incidents are categorized and prioritized,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Management (RS.MA): Responses to detected cybersecurity incidents are managed,CCMv4.0: SEF-02 | CCMv4.0: SEF-06 | CRI Profile v2.0: RS.MA-03 | CRI Profile v2.0: RS.MA-03.01 | CSF v1.1: RS.AN-4 | CSF v1.1: RS.AN-2 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.25 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-006 | NICE Framework: IO-WRL-007 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-002 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-006 | PCI DSS: 12.10.1 | PCI DSS: 10.4.1 | PCI DSS: 12.10.2 | PCI DSS: 12.10.6 | SCF: IRO-02.4 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-05 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-05 | SP 800-53 Rev 5.2.0: IR-06,A.5.25
RS.MA-04,Incidents are escalated or elevated as needed,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Management (RS.MA): Responses to detected cybersecurity incidents are managed,CCMv4.0: SEF-02 | CRI Profile v2.0: RS.MA-04 | CRI Profile v2.0: RS.MA-04.01 | CSF v1.1: RS.AN-2 | CSF v1.1: RS.CO-4 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-006 | NICE Framework: IO-WRL-007 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-007 | PCI DSS: 12.10.3 | PCI DSS: 12.10.1 | PCI DSS: 12.10.2 | SCF: IRO-02 | SCF: IRO-04 | SCF: IRO-07 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-05 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.1.1: IR-07 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-05 | SP 800-53 Rev 5.2.0: IR-06 | SP 800-53 Rev 5.2.0: IR-07,A.5.26
RS.MA-05,The criteria for initiating incident recovery are applied,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Management (RS.MA): Responses to detected cybersecurity incidents are managed,CCMv4.0: SEF-02 | CIS Controls v8.0: 17.9 | CIS Controls v8.1: 17.9 | CRI Profile v2.0: RS.MA-05 | CRI Profile v2.0: RS.MA-05.01 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.25 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-007 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-001 | NICE Framework: PD-WRL-003 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.10.2 | PCI DSS: 12.10.6 | SCF: BCD-01 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.05 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-08,A.5.25
RS.AN-03,Analysis is performed to establish what has taken place during an incident and the root cause of the incident,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Analysis (RS.AN): Investigations are conducted to ensure effective response and support forensics and recovery activities,CCMv4.0: SEF-06 | CIS Controls v8.0: 17.8 | CIS Controls v8.1: 17.8 | CRI Profile v2.0: RS.AN-03 | CRI Profile v2.0: RS.AN-03.01 | CSF v1.1: RS.AN-3 | CoP: D4 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.25 | ISO/IEC 27001:2022: Annex A Controls: 5.27 | NICE Framework: IO-WRL-001 | NICE Framework: IO-WRL-003 | NICE Framework: IO-WRL-006 | NICE Framework: OG-WRL-012 | NICE Framework: PD-WRL-002 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM01-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | OWASP Top 10 LLM Applications: LLM05-2025 | PCI DSS: 10.2.1 | PCI DSS: 10.4.1 | PCI DSS: 6.3.1 | PCI DSS: 10.2.2 | SCF: IRO-13 | SP 800-171 Rev 3: 03.03.06 | SP 800-171 Rev 3: 03.06.01 | SP 800-53 Rev 5.1.1: AU-07 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.2.0: AU-07 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: SI-02(07),A.5.25;A.5.27
RS.AN-06,"Actions performed during an investigation are recorded, and the records' integrity and provenance are preserved",RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Analysis (RS.AN): Investigations are conducted to ensure effective response and support forensics and recovery activities,CRI Profile v2.0: RS.AN-06 | CRI Profile v2.0: RS.AN-06.01 | CSF v1.1: RS.AN-3 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.28 | NICE Framework: IO-WRL-001 | NICE Framework: IO-WRL-002 | NICE Framework: IO-WRL-003 | NICE Framework: IO-WRL-006 | NICE Framework: PD-WRL-002 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | PCI DSS: 10.3.2 | PCI DSS: 10.3.1 | PCI DSS: 10.3.3 | PCI DSS: 10.3.4 | PCI DSS: 10.6.1 | PCI DSS: 10.5.1 | SCF: IRO-02 | SCF: IRO-08 | SCF: IRO-09 | SP 800-171 Rev 3: 03.03.06 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-53 Rev 5.1.1: AU-07 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.2.0: AU-07 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-06,A.5.28
RS.AN-07,"Incident data and metadata are collected, and their integrity and provenance are preserved",RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Analysis (RS.AN): Investigations are conducted to ensure effective response and support forensics and recovery activities,CRI Profile v2.0: RS.AN-07 | CRI Profile v2.0: RS.AN-07.01 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.28 | NICE Framework: IO-WRL-001 | NICE Framework: IO-WRL-002 | NICE Framework: IO-WRL-003 | NICE Framework: IO-WRL-006 | NICE Framework: PD-WRL-002 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM02-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 10.2.1 | PCI DSS: 10.3.2 | PCI DSS: 10.3.3 | PCI DSS: 10.6.1 | PCI DSS: 10.2.2 | SCF: IRO-08 | SP 800-171 Rev 3: 03.03.06 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-53 Rev 5.1.1: AU-07 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.2.0: AU-07 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-06,A.5.28
RS.AN-08,An incident's magnitude is estimated and validated,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Analysis (RS.AN): Investigations are conducted to ensure effective response and support forensics and recovery activities,CRI Profile v2.0: RS.AN-08 | CRI Profile v2.0: RS.AN-08.01 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.25 | NICE Framework: IO-WRL-001 | NICE Framework: IO-WRL-003 | NICE Framework: IO-WRL-006 | NICE Framework: OG-WRL-012 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM02-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 10.4.1 | PCI DSS: 1.2.3 | PCI DSS: 1.2.4 | PCI DSS: 12.5.1 | SCF: IRO-02.4 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.05 | SP 800-171 Rev 3: 03.11.01 | SP 800-171 Rev 3: 03.11.04 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.1.1: RA-03 | SP 800-53 Rev 5.1.1: RA-07 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-08 | SP 800-53 Rev 5.2.0: RA-03 | SP 800-53 Rev 5.2.0: RA-07,A.5.25
RS.CO-02,Internal and external stakeholders are notified of incidents,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,"Incident Response Reporting and Communication (RS.CO): Response activities are coordinated with internal and external stakeholders as required by laws, regulations, or policies",CCMv4.0: DSP-18 | CCMv4.0: SEF-02 | CCMv4.0: SEF-07 | CCMv4.0: SEF-08 | CIS Controls v8.0: 17.2 | CIS Controls v8.1: 17.2 | CRI Profile v2.0: RS.CO-02 | CRI Profile v2.0: RS.CO-02.01 | CRI Profile v2.0: RS.CO-02.02 | CRI Profile v2.0: RS.CO-02.03 | CSF v1.1: RS.CO-2 | CSF v1.1: RS.CO-3 | ISO/IEC 27001:2022: Mandatory Clause: 7.4 | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: OG-WRL-006 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-008 | NICE Framework: OG-WRL-010 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-003 | OWASP Top 10 LLM Applications: LLM02-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.10.3 | PCI DSS: 12.8.2 | PCI DSS: 12.8.5 | SCF: IRO-02 | SCF: IRO-10 | SCF: IRO-10.4 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-171 Rev 3: 03.17.03 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.1.1: IR-07 | SP 800-53 Rev 5.1.1: SR-03 | SP 800-53 Rev 5.1.1: SR-08 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-06 | SP 800-53 Rev 5.2.0: IR-07 | SP 800-53 Rev 5.2.0: SR-03 | SP 800-53 Rev 5.2.0: SR-08,A.5.26
RS.CO-03,Information is shared with designated internal and external stakeholders,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,"Incident Response Reporting and Communication (RS.CO): Response activities are coordinated with internal and external stakeholders as required by laws, regulations, or policies",CCMv4.0: BCR-07 | CCMv4.0: DSP-18 | CCMv4.0: SEF-07 | CCMv4.0: SEF-08 | CIS Controls v8.0: 17.2 | CIS Controls v8.1: 17.2 | CRI Profile v2.0: RS.CO-03 | CRI Profile v2.0: RS.CO-03.01 | CRI Profile v2.0: RS.CO-03.02 | CSF v1.1: RS.CO-3 | CSF v1.1: RS.CO-5 | ISO/IEC 27001:2022: Mandatory Clause: 7.4 | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: OG-WRL-006 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-008 | NICE Framework: OG-WRL-010 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-003 | OWASP Top 10 LLM Applications: LLM02-2025 | OWASP Top 10 LLM Applications: LLM03-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.8.2 | PCI DSS: 12.8.4 | PCI DSS: 12.10.6 | SCF: IRO-02 | SCF: IRO-10 | SCF: IRO-10.4 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.02 | SP 800-171 Rev 3: 03.17.03 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-06 | SP 800-53 Rev 5.1.1: IR-07 | SP 800-53 Rev 5.1.1: SR-03 | SP 800-53 Rev 5.1.1: SR-08 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-06 | SP 800-53 Rev 5.2.0: IR-07 | SP 800-53 Rev 5.2.0: SR-03 | SP 800-53 Rev 5.2.0: SR-08,A.5.26
RS.MI-01,Incidents are contained,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Mitigation (RS.MI): Activities are performed to prevent expansion of an event and mitigate its effects,CCMv4.0: CEK-19 | CCMv4.0: CEK-20 | CCMv4.0: IVS-09 | CCMv4.0: SEF-02 | CCMv4.0: UEM-09 | CRI Profile v2.0: RS.MI-01 | CRI Profile v2.0: RS.MI-01.01 | CSF v1.1: RS.MI-1 | IRP: IRP-Sec-5 | IRP: IRP-Sec-5 | IRP: IRP-Sec-5 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: DD-WRL-001 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-007 | NICE Framework: OG-WRL-014 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM01-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | OWASP Top 10 LLM Applications: LLM06-2025 | OWASP Top 10 LLM Applications: LLM10-2025 | PCI DSS: 12.10.1 | PCI DSS: 5.2.1 | PCI DSS: 5.2.2 | PCI DSS: 5.3.2 | SCF: IRO-02 | SP 800-171 Rev 3: 03.06.01 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.2.0: IR-04,A.5.26
RS.MI-02,Incidents are eradicated,RESPOND (RS): Actions regarding a detected cybersecurity incident are taken,Incident Mitigation (RS.MI): Activities are performed to prevent expansion of an event and mitigate its effects,CCMv4.0: CEK-19 | CCMv4.0: IVS-09 | CCMv4.0: SEF-02 | CCMv4.0: SEF-06 | CRI Profile v2.0: RS.MI-02 | CRI Profile v2.0: RS.MI-02.01 | CSF v1.1: RS.MI-2 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: DD-WRL-001 | NICE Framework: IO-WRL-005 | NICE Framework: IO-WRL-007 | NICE Framework: OG-WRL-014 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM01-2025 | OWASP Top 10 LLM Applications: LLM03-2025 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 12.10.1 | PCI DSS: 6.3.3 | PCI DSS: 5.2.2 | PCI DSS: 6.2.3 | PCI DSS: 2.2.1 | SCF: IRO-02 | SP 800-171 Rev 3: 03.06.01 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.2.0: IR-04,A.5.26
RC.RP-01,The recovery portion of the incident response plan is executed once initiated from the incident response process,RECOVER (RC): Assets and operations affected by a cybersecurity incident are restored,Incident Recovery Plan Execution (RC.RP): Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,CCMv4.0: BCR-01 | CCMv4.0: SEF-03 | CRI Profile v2.0: RC.RP-01 | CRI Profile v2.0: RC.RP-01.01 | CSF v1.1: RC.RP-1 | CoP: D1 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: DD-WRL-002 | NICE Framework: IO-WRL-005 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-009 | NICE Framework: OG-WRL-014 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-003 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.10.3 | PCI DSS: 12.10.2 | SCF: BCD-12 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.05 | SP 800-53 Rev 5.1.1: CP-10 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.2.0: CP-10 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-08,A.5.26
RC.RP-02,"Recovery actions are selected, scoped, prioritized, and performed",RECOVER (RC): Assets and operations affected by a cybersecurity incident are restored,Incident Recovery Plan Execution (RC.RP): Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,CCMv4.0: SEF-06 | CRI Profile v2.0: RC.RP-02 | CRI Profile v2.0: RC.RP-02.01 | CRI Profile v2.0: RC.RP-02.02 | CSF v1.1: RC.RP-1 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 5.26 | NICE Framework: DD-WRL-002 | NICE Framework: IO-WRL-005 | NICE Framework: OG-WRL-014 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-003 | NICE Framework: PD-WRL-004 | OWASP Top 10 LLM Applications: LLM04-2025 | OWASP Top 10 LLM Applications: LLM10-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.10.2 | PCI DSS: 12.10.6 | PCI DSS: 1.2.3 | PCI DSS: 1.2.4 | SCF: BCD-01 | SCF: BCD-01.4 | SCF: BCD-02 | SCF: BCD-02.1 | SP 800-171 Rev 3: 03.06.01 | SP 800-171 Rev 3: 03.06.05 | SP 800-53 Rev 5.1.1: CP-10 | SP 800-53 Rev 5.1.1: IR-04 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.2.0: CP-10 | SP 800-53 Rev 5.2.0: IR-04 | SP 800-53 Rev 5.2.0: IR-08,A.5.26
RC.RP-03,The integrity of backups and other restoration assets is verified before using them for restoration,RECOVER (RC): Assets and operations affected by a cybersecurity incident are restored,Incident Recovery Plan Execution (RC.RP): Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,CCMv4.0: BCR-08 | CIS Controls v8.0: 11.5 | CIS Controls v8.1: 11.5 | CRI Profile v2.0: RC.RP-03 | CRI Profile v2.0: RC.RP-03.01 | ISO/IEC 27001:2022: Mandatory Clause: None | ISO/IEC 27001:2022: Annex A Controls: 8.13 | NICE Framework: DD-WRL-002 | NICE Framework: IO-WRL-002 | NICE Framework: IO-WRL-005 | NICE Framework: OG-WRL-014 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-003 | OWASP Top 10 LLM Applications: LLM04-2025 | PCI DSS: 12.10.1 | PCI DSS: 5.3.2 | PCI DSS: 9.4.1.1 | PCI DSS: 9.4.1.2 | SCF: BCD-13 | SP 800-171 Rev 3: 03.08.09 | SP 800-53 Rev 5.1.1: CP-02 | SP 800-53 Rev 5.1.1: CP-04 | SP 800-53 Rev 5.1.1: CP-09 | SP 800-53 Rev 5.2.0: CP-02 | SP 800-53 Rev 5.2.0: CP-04 | SP 800-53 Rev 5.2.0: CP-09,A.8.13
RC.RP-04,Critical mission functions and cybersecurity risk management are considered to establish post-incident operational norms,RECOVER (RC): Assets and operations affected by a cybersecurity incident are restored,Incident Recovery Plan Execution (RC.RP): Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,CRI Profile v2.0: RC.RP-04 | CRI Profile v2.0: RC.RP-04.01 | ISO/IEC 27001:2022: Mandatory Clause: 8.1 | ISO/IEC 27001:2022: Annex A Controls: None | NICE Framework: DD-WRL-002 | NICE Framework: IO-WRL-005 | NICE Framework: OG-WRL-011 | NICE Framework: OG-WRL-014 | NICE Framework: OG-WRL-015 | NICE Framework: PD-WRL-003 | OWASP Top 10 LLM Applications: LLM09-2025 | PCI DSS: 12.10.1 | PCI DSS: 12.5.1 | PCI DSS: 1.2.3 | PCI DSS: 1.2.4 | PCI DSS: 10.2.1 | SCF: BCD-01 | SCF: BCD-01.4 | SCF: BCD-02 | SCF: BCD-02.1 | SP 800-171 Rev 3: 03.06.05 | SP 800-171 Rev 3: 03.15.01 | SP 800-53 Rev 5.1.1: PM-08 | SP 800-53 Rev 5.1.1: PM-09 | SP 800-53 Rev 5.1.1: PM-11 | SP 800-53 Rev 5.1.1: IR-01 | SP 800-53 Rev 5.1.1: IR-08 | SP 800-53 Rev 5.2.0: PM-08 | SP 800-53 Rev 5.2.0: PM-09 | SP 800-53 Rev 5.2.0: PM-11 | SP 800-53 Rev 5.2.0: IR-01 | SP 800-53 Rev 5.2.0: IR-08,
